datacompleteness,side,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,firstblood,team kpm,ckpm,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,damagetochampions,dpm,damagetakenperminute,totalgold,earnedgold,earned gpm,goldspent,gspd
complete,Red,Royal Never Give Up,2075,1,22,11,48,22,11,1.0,0.6361,0.9542,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,3.0,83599.0,2417.3205,2398.6699,69690,47147.0,1363.2867,64191.0,0.0921728
complete,Red,Royal Never Give Up,2192,0,14,21,26,14,21,1.0,0.3832,0.958,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,9.0,76206.0,2085.9307,2950.7026,59854,36118.0,988.6314,57853.0,-0.0887362
complete,Blue,Royal Never Give Up,1881,1,11,3,18,11,3,1.0,0.3509,0.4466,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,11.0,2.0,47148.0,1503.9234,2221.6906,63539,42975.0,1370.8134,54640.0,0.165783
complete,Blue,Royal Never Give Up,1957,1,24,14,54,24,14,0.0,0.7358,1.165,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,6.0,62908.0,1928.7072,2857.4655,63347,42008.0,1287.9305,57395.0,0.0235692
complete,Blue,Royal Never Give Up,2136,1,12,7,26,12,7,1.0,0.3371,0.5337,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,52558.0,1476.3483,1810.2247,68691,45526.0,1278.8202,61450.0,0.0513248
complete,Blue,Royal Never Give Up,1611,1,15,6,35,15,6,1.0,0.5587,0.7821,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,42428.0,1580.1862,2420.298,51682,33872.0,1261.527,44750.0,0.113765
complete,Red,Royal Never Give Up,2130,1,19,25,42,19,25,1.0,0.5352,1.2394,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,6.0,58724.0,1654.1972,2791.2113,67297,44193.0,1244.8732,61460.0,-0.0605869
complete,Blue,Royal Never Give Up,1468,1,26,4,54,26,4,1.0,1.0627,1.2262,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,60989.0,2492.7384,2628.5559,52666,36314.0,1484.2234,45458.0,0.244618
complete,Red,Royal Never Give Up,1588,1,22,3,54,22,3,1.0,0.8312,0.9446,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,55091.0,2081.5239,2153.7657,55395,37819.0,1428.9295,50110.0,0.266062
complete,Red,Royal Never Give Up,1949,0,10,12,22,10,12,0.0,0.3079,0.6773,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,8.0,54204.0,1668.6711,2409.6049,56547,35289.0,1086.3725,56358.0,0.0514706
complete,Blue,Royal Never Give Up,1664,1,22,1,50,22,1,1.0,0.7933,0.8293,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,54830.0,1977.0433,2361.5264,58465,40114.0,1446.4183,54390.0,0.315133
complete,Red,Royal Never Give Up,2138,1,19,15,46,19,15,1.0,0.5332,0.9542,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,92053.0,2583.3396,2490.7297,70563,47377.0,1329.5697,64188.0,0.0934909
complete,Red,Royal Never Give Up,2626,1,27,16,66,27,16,1.0,0.6169,0.9825,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,9.0,4.0,118754.0,2713.3435,2984.8743,87515,59352.0,1356.1005,83308.0,0.0656839
complete,Blue,Royal Never Give Up,1993,1,19,6,30,19,6,1.0,0.572,0.7526,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,3.0,45267.0,1362.7797,2515.0326,64550,42843.0,1289.8043,59975.0,0.128755
complete,Red,Royal Never Give Up,1565,0,5,15,8,5,15,1.0,0.1917,0.7668,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,8.0,40805.0,1564.4089,2511.2588,43351,26010.0,997.1885,42048.0,-0.0642221
complete,Blue,Royal Never Give Up,1698,1,24,8,50,24,8,1.0,0.8481,1.1307,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,58228.0,2057.5265,2576.1484,58607,39909.0,1410.212,51358.0,0.108985
complete,Red,Royal Never Give Up,1787,0,3,10,4,3,10,1.0,0.1007,0.4365,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,34498.0,1158.2988,2128.103,44179,24574.0,825.0923,43285.0,-0.103822
complete,Blue,Royal Never Give Up,1539,1,15,3,37,15,3,1.0,0.5848,0.7018,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,30856.0,1202.963,2114.386,50285,33209.0,1294.6979,44705.0,0.20181
complete,Red,Royal Never Give Up,2532,0,9,18,14,9,18,1.0,0.2133,0.6398,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,9.0,58877.0,1395.1896,2870.782,70163,42959.0,1017.9858,68410.0,-0.0662851
complete,Red,Royal Never Give Up,1957,1,21,10,49,21,10,1.0,0.6438,0.9504,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,89452.0,2742.5243,2457.9458,64685,43346.0,1328.9525,58275.0,0.133638
complete,Blue,Royal Never Give Up,1567,1,33,6,68,33,6,1.0,1.2636,1.4933,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,94465.0,3617.0389,2800.702,62978,45617.0,1746.6624,54375.0,0.375232
complete,Blue,Royal Never Give Up,1848,1,24,12,60,24,12,1.0,0.7792,1.1688,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,81522.0,2646.8182,2861.3636,63860,43632.0,1416.6234,58615.0,0.179199
complete,Blue,Royal Never Give Up,1979,1,9,9,16,9,9,1.0,0.2729,0.5457,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,55892.0,1694.5528,2338.4538,63454,41890.0,1270.0354,58150.0,0.130524
complete,Blue,Royal Never Give Up,2202,0,11,15,30,11,15,0.0,0.2997,0.7084,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,67492.0,1839.0191,2554.7956,62596,38758.0,1056.0763,62775.0,-0.0221338
complete,Blue,Royal Never Give Up,1955,1,19,9,39,19,9,1.0,0.5831,0.8593,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,3.0,76328.0,2342.5473,2884.3887,65540,44221.0,1357.1662,60125.0,0.126437
complete,Blue,Royal Never Give Up,2122,1,17,4,46,17,4,1.0,0.4807,0.5938,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0,1.0,76218.0,2155.0801,2882.573,72028,49006.0,1385.655,67050.0,0.176683
complete,Red,Royal Never Give Up,1627,1,19,4,30,19,4,1.0,0.7007,0.8482,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,61243.0,2258.5003,2326.2446,57595,39622.0,1461.1678,51850.0,0.258447
complete,Red,Royal Never Give Up,1808,1,14,5,35,14,5,1.0,0.4646,0.6305,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,58544.0,1942.8319,2035.1549,56829,37009.0,1228.1748,51550.0,0.104726
complete,Blue,Royal Never Give Up,1764,1,21,6,48,21,6,0.0,0.7143,0.9184,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,75945.0,2583.1633,2770.0,61133,41762.0,1420.4762,54850.0,0.184171
complete,Red,Royal Never Give Up,1616,1,17,4,40,17,4,1.0,0.6312,0.7797,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,3.0,42593.0,1581.4233,1954.9381,54884,37023.0,1374.6163,49575.0,0.185726
complete,Blue,Royal Never Give Up,2360,1,16,10,48,16,10,0.0,0.4068,0.661,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,94482.0,2402.0847,2791.1695,72542,47092.0,1197.2542,64185.0,-0.0514572
complete,Red,Royal Never Give Up,1906,1,22,5,44,22,5,0.0,0.6925,0.8499,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,75837.0,2387.3137,2457.4502,67563,46744.0,1471.4795,63455.0,0.189897
complete,Blue,Royal Never Give Up,1639,0,6,15,13,6,15,0.0,0.2196,0.7688,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,7.0,61329.0,2245.1129,2880.4759,45096,27000.0,988.4076,41683.0,-0.00423734
complete,Red,Royal Never Give Up,1453,0,2,20,4,2,20,0.0,0.0826,0.9085,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,36622.0,1512.2643,2910.2684,37199,21000.0,867.1714,35885.0,-0.220321
complete,Red,Royal Never Give Up,2289,0,10,15,20,10,15,1.0,0.2621,0.6553,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,55423.0,1452.7654,2846.291,63626,38900.0,1019.6592,60450.0,-0.166724
complete,Blue,Royal Never Give Up,2519,0,14,13,21,14,13,1.0,0.3335,0.6431,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,70717.0,1684.4065,3196.0302,76071,48999.0,1167.106,76575.0,0.028141
complete,Blue,Royal Never Give Up,1592,0,10,27,13,10,27,1.0,0.3769,1.3945,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,51774.0,1951.2814,3495.6784,42689,25073.0,944.9623,41550.0,-0.175231
complete,Blue,DRX,2195,0,5,14,9,5,14,1.0,0.1367,0.5194,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,8.0,9.0,50038.0,1367.7813,2227.5171,63747,39978.0,1092.7927,60525.0,0.00190185
complete,Blue,DRX,2070,0,7,15,21,7,15,0.0,0.2029,0.6377,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,66774.0,1935.4783,2318.4928,60674,38182.0,1106.7246,60660.0,0.00914149
complete,Blue,DRX,1778,0,2,17,3,2,17,0.0,0.0675,0.6412,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,9.0,53466.0,1804.252,2773.2958,45102,25593.0,863.6558,43175.0,-0.215909
complete,Red,DRX,1556,0,9,23,13,9,23,1.0,0.347,1.2339,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,46847.0,1806.4396,3931.2725,40047,22795.0,878.9846,38285.0,-0.28913
complete,Blue,DRX,1676,0,9,19,25,9,19,0.0,0.3222,1.0024,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,46776.0,1674.5585,2282.4344,46838,28365.0,1015.4535,44775.0,-0.0778106
complete,Red,DRX,1723,0,8,14,20,8,14,0.0,0.2786,0.7661,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,46530.0,1620.3134,2321.7876,43350,24401.0,849.7156,42010.0,-0.171192
complete,Red,DRX,2473,1,8,6,22,8,6,0.0,0.1941,0.3397,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,45326.0,1099.7008,2607.5374,69709,43103.0,1045.7663,62875.0,0.00111394
complete,Red,DRX,2887,1,16,8,45,16,8,1.0,0.3325,0.4988,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,128975.0,2680.4641,3385.8746,83529,52704.0,1095.3377,81700.0,-0.00342131
complete,Blue,DRX,2367,1,14,6,37,14,6,1.0,0.3549,0.507,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,4.0,77879.0,1974.1191,2009.1255,73651,48130.0,1220.0253,68483.0,0.0815818
complete,Red,DRX,1595,1,14,4,27,14,4,1.0,0.5266,0.6771,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,58092.0,2185.279,2362.1944,53257,35610.0,1339.5611,48610.0,0.251505
complete,Red,DRX,2253,1,19,12,42,19,12,0.0,0.506,0.8256,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,2.0,86232.0,2296.4581,2801.1451,75115,50756.0,1351.6911,66045.0,0.104098
complete,Red,DRX,2827,1,18,16,31,18,16,1.0,0.382,0.7216,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,11.0,5.0,140199.0,2975.5713,2731.56,87529,57316.0,1216.4698,83550.0,0.0282203
complete,Blue,DRX,1782,1,13,11,32,13,11,1.0,0.4377,0.8081,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,75556.0,2543.9731,2438.0808,54642,35088.0,1181.4141,48900.0,0.0185759
complete,Red,DRX,2778,0,13,16,35,13,16,1.0,0.2808,0.6263,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,7.0,8.0,135602.0,2928.7689,3151.3175,80023,50308.0,1086.5659,80250.0,-0.0123593
complete,Blue,DRX,1967,1,10,2,25,10,2,0.0,0.305,0.366,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,3.0,81982.0,2500.7219,1812.8114,60688,39247.0,1197.1632,54910.0,0.112736
complete,Blue,DRX,2117,1,17,7,38,17,7,0.0,0.4818,0.6802,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,4.0,84977.0,2408.4176,2862.1445,67362,44392.0,1258.1578,60525.0,0.0643786
complete,Red,DRX,2570,0,8,12,17,8,12,0.0,0.1868,0.4669,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,6.0,69450.0,1621.4008,2472.4903,73865,46270.0,1080.2335,69710.0,-0.00164833
complete,Blue,DRX,2431,1,15,9,42,15,9,0.0,0.3702,0.5923,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,69783.0,1722.3283,2796.3554,74581,48410.0,1194.8169,67823.0,0.0421233
complete,Red,DRX,2150,0,4,9,9,4,9,1.0,0.1116,0.3628,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,8.0,38503.0,1074.5023,2263.0326,59543,36231.0,1011.0977,56220.0,-0.0495251
complete,Blue,DRX,2071,1,7,4,16,7,4,1.0,0.2028,0.3187,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,62816.0,1819.8745,2531.0961,61049,38551.0,1116.8807,53485.0,0.0893598
complete,Red,DRX,2806,1,11,9,24,11,9,1.0,0.2352,0.4277,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,5.0,82878.0,1772.1597,2298.4961,78974,48978.0,1047.2844,75450.0,-0.0215674
complete,Red,DRX,1921,0,6,19,10,6,19,0.0,0.1874,0.7808,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,10.0,42094.0,1314.7527,2741.0724,52020,31044.0,969.62,50850.0,-0.12721
complete,Blue,DRX,2569,0,4,13,10,4,13,1.0,0.0934,0.397,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,9.0,92346.0,2156.777,2519.7664,65661,38081.0,889.3967,64025.0,-0.0448143
complete,Red,DRX,1856,1,11,3,31,11,3,0.0,0.3556,0.4526,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,44937.0,1452.7047,3057.0582,62410,42104.0,1361.1207,56960.0,0.134933
complete,Red,DRX,2032,0,10,14,20,10,14,1.0,0.2953,0.7087,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,53558.0,1581.437,2796.6437,54640,32540.0,960.8268,51225.0,-0.113868
complete,Blue,DRX,1727,1,13,8,42,13,8,0.0,0.4517,0.6948,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,53377.0,1854.4412,2248.0718,56398,37400.0,1299.3631,48575.0,0.121295
complete,Blue,DRX,1752,0,8,18,16,8,18,0.0,0.274,0.8904,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,54182.0,1855.5479,2764.8288,49796,30552.0,1046.3014,47250.0,-0.157985
complete,Blue,DRX,1919,0,10,19,21,10,19,1.0,0.3127,0.9067,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,9.0,46272.0,1446.7535,3020.1042,54246,33297.0,1041.0735,52525.0,-0.0315735
complete,Blue,DRX,2499,1,23,16,47,23,16,1.0,0.5522,0.9364,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,6.0,106963.0,2568.1393,3142.401,77197,50333.0,1208.4754,69250.0,-0.0529978
complete,Blue,DRX,1701,1,19,11,41,19,11,1.0,0.6702,1.0582,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,59751.0,2107.619,3029.6296,59151,40419.0,1425.7143,52000.0,0.124183
complete,Red,DRX,1847,1,29,5,63,29,5,1.0,0.9421,1.1045,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,3.0,92050.0,2990.2545,3584.667,63357,43145.0,1401.5701,56140.0,0.177763
complete,Red,DRX,1799,1,14,5,32,14,5,1.0,0.4669,0.6337,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,57513.0,1918.1656,2319.2551,58403,38679.0,1290.0167,50198.0,0.187086
complete,Red,DRX,2019,1,18,11,42,18,11,1.0,0.5349,0.8618,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,64551.0,1918.3061,2801.1887,65485,43513.0,1293.1055,58250.0,0.0868786
complete,Red,DRX,1872,1,10,4,19,10,4,0.0,0.3205,0.4487,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,38811.0,1243.9423,1703.6859,57067,36595.0,1172.9167,50185.0,-0.0302227
complete,Blue,DRX,2044,0,0,14,0,0,14,0.0,0.0,0.411,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,47968.0,1408.0626,2771.4481,53568,31341.0,919.9902,52730.0,-0.0986208
complete,Blue,DRX,2458,1,16,11,36,16,11,1.0,0.3906,0.6591,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,59392.0,1449.764,3055.1668,76511,50061.0,1221.9935,70525.0,0.0935065
complete,Red,DRX,1867,1,14,6,15,14,6,0.0,0.4499,0.6427,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,74391.0,2390.7124,2839.925,60094,39673.0,1274.9759,57210.0,0.200173
complete,Blue,DRX,1537,0,4,18,6,4,18,0.0,0.1561,0.8588,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,34989.0,1365.8686,3254.3656,39051,21996.0,858.6597,39150.0,-0.13959
complete,Blue,DRX,1633,0,1,17,3,1,17,0.0,0.0367,0.6614,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,42294.0,1553.9743,3948.7201,39804,21769.0,799.8408,38545.0,-0.240858
complete,Red,DRX,1764,0,4,16,8,4,16,0.0,0.1361,0.6803,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,31807.0,1081.8707,2980.8503,43828,24457.0,831.8707,43305.0,-0.11881
complete,Blue,DRX,1831,0,9,21,21,9,21,0.0,0.2949,0.9831,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,50757.0,1663.2551,2776.8105,49537,29483.0,966.1278,47533.0,-0.197681
complete,Blue,DRX,2247,0,6,21,12,6,21,1.0,0.1602,0.721,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,11.0,81893.0,2186.729,2555.6475,63364,39067.0,1043.1776,61825.0,-0.0665338
complete,Blue,DRX,2417,1,18,16,42,18,16,1.0,0.4468,0.844,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,108944.0,2704.4435,2377.9313,72699,46668.0,1158.494,65075.0,0.0296296
complete,Red,DRX,2110,0,4,13,9,4,13,0.0,0.1137,0.4834,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,59521.0,1692.5403,2200.2085,55381,32481.0,923.6303,52830.0,-0.0479424
complete,Blue,DRX,1834,1,19,10,47,19,10,0.0,0.6216,0.9487,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0,1.0,76976.0,2518.2988,3109.3021,59532,39447.0,1290.5234,51460.0,0.0921889
complete,Red,DRX,2402,0,7,16,19,7,16,0.0,0.1749,0.5745,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,42615.0,1064.4879,2392.6811,62882,37004.0,924.3297,59220.0,-0.0738331
complete,Red,DRX,2804,1,17,16,45,17,16,0.0,0.3638,0.7061,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,6.0,100746.0,2155.7632,2891.2126,92246,62267.0,1332.3894,90480.0,0.0361983
complete,Red,DRX,2500,1,17,16,45,17,16,0.0,0.408,0.792,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,7.0,6.0,126725.0,3041.4,4064.736,76319,49441.0,1186.584,70485.0,0.039349
complete,Blue,DRX,2438,1,10,5,24,10,5,1.0,0.2461,0.3445,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,2.0,85476.0,2103.5931,2266.5381,81854,55608.0,1368.5316,75808.0,0.132193
complete,Red,DRX,2402,1,11,5,31,11,5,1.0,0.2748,0.3997,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,9.0,3.0,70810.0,1768.776,2488.6012,73780,47902.0,1196.5529,65725.0,0.0423383
complete,Red,DRX,1729,1,19,3,54,19,3,0.0,0.6593,0.7634,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,1.0,62244.0,2160.0,2500.6709,56576,37562.0,1303.4818,49010.0,0.134512
complete,Red,DRX,1989,0,12,17,39,12,17,0.0,0.362,0.8748,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,8.0,62975.0,1899.6983,2765.3394,56113,34447.0,1039.1252,53200.0,-0.0954597
complete,Blue,DRX,1983,1,9,6,9,9,6,1.0,0.2723,0.4539,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,2.0,70382.0,2129.5613,2285.6278,62614,41009.0,1240.8169,58566.0,0.144018
complete,Blue,DRX,2102,1,21,14,52,21,14,1.0,0.5994,0.9705,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,90310.0,2577.8306,3051.3511,70642,47824.0,1365.0999,64125.0,0.0830626
complete,Red,DRX,1929,1,14,2,34,14,2,1.0,0.4355,0.4977,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,48841.0,1519.1602,2640.5288,62990,41936.0,1304.3857,57860.0,0.205556
complete,Red,DRX,1627,0,11,20,23,11,20,0.0,0.4057,1.1432,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,57849.0,2133.3374,3405.3227,47818,29845.0,1100.6146,47208.0,-0.0953188
complete,Red,DRX,2495,1,13,5,31,13,5,1.0,0.3126,0.4329,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,6.0,94048.0,2261.6754,2200.3287,76823,49996.0,1202.3086,64578.0,-0.0540883
complete,Blue,DRX,1894,0,9,15,25,9,15,0.0,0.2851,0.7603,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,60212.0,1907.4551,3224.509,54441,33744.0,1068.9757,51933.0,-0.0793654
complete,Red,DRX,2340,0,10,18,24,10,18,1.0,0.2564,0.7179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,74625.0,1913.4615,3405.1026,66219,40973.0,1050.5897,64543.0,-0.0306195
complete,Red,DRX,1795,0,2,16,5,2,16,0.0,0.0669,0.6017,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,54477.0,1820.9582,2708.6574,47592,27905.0,932.7577,46745.0,-0.0259713
complete,Red,DRX,1893,1,20,5,51,20,5,1.0,0.6339,0.7924,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,75112.0,2380.729,2743.8986,63860,43173.0,1368.3994,53708.0,0.136505
complete,Red,DRX,2423,0,7,15,15,7,15,0.0,0.1733,0.5448,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,10.0,86554.0,2143.3099,3407.2472,66772,40679.0,1007.3215,64693.0,-0.0593507
complete,Red,DRX,2143,1,15,6,37,15,6,1.0,0.42,0.588,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,84369.0,2362.1745,2748.7168,68013,44776.0,1253.6444,61993.0,0.165921
complete,Blue,DRX,2643,0,13,10,31,13,10,0.0,0.2951,0.5221,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,10.0,115203.0,2615.2781,3731.6913,75472,47135.0,1070.0341,73175.0,-0.0755196
complete,Blue,DRX,1790,0,6,12,10,6,12,1.0,0.2011,0.6034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,10.0,44968.0,1507.3073,2952.1676,46142,26506.0,888.4693,43535.0,-0.249374
complete,Red,DRX,2451,1,13,6,26,13,6,1.0,0.3182,0.4651,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,117209.0,2869.2534,3075.765,73074,46696.0,1143.1089,70070.0,0.133354
complete,Red,DRX,2666,0,9,15,18,9,15,0.0,0.2026,0.5401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,10.0,97134.0,2186.0615,3010.2626,73069,44498.0,1001.4554,69675.0,-0.12418
complete,Blue,DRX,1712,0,9,17,26,9,17,0.0,0.3154,0.9112,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,60515.0,2120.8528,3199.1355,45237,26397.0,925.1285,42795.0,-0.201947
complete,Blue,DRX,1617,0,1,13,4,1,13,0.0,0.0371,0.5195,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,43685.0,1620.9647,3248.7199,39588,21717.0,805.8256,38215.0,-0.12322
complete,Blue,DRX,1928,0,15,18,26,15,18,1.0,0.4668,1.027,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,53375.0,1661.0477,3189.6162,58231,37187.0,1157.2718,56758.0,-0.108319
complete,Red,DRX,1927,0,1,11,3,1,11,0.0,0.0311,0.3736,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,54541.0,1698.2148,2577.6025,49437,28404.0,884.4006,49023.0,-0.143174
complete,Blue,DRX,1943,1,14,10,43,14,10,1.0,0.4323,0.7411,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,79031.0,2440.4838,3364.1997,61277,40080.0,1237.6737,56980.0,0.133823
